duration,start_time,start_stn,start_term,end_time,end_stn,end_term,bikenum,user,zipcode
230,2/24/14 8:01,San Jose Diridon Caltrain Station,2,2/24/14 8:05,Adobe on Almaden,5,297,Subscriber,94040
213,2/24/14 8:02,San Salvador at 1st,8,2/24/14 8:05,MLK Library,11,156,Subscriber,95113
450,2/24/14 8:12,Paseo de San Antonio,7,2/24/14 8:19,San Jose Diridon Caltrain Station,2,39,Subscriber,95113
330,2/24/14 8:14,San Jose Diridon Caltrain Station,2,2/24/14 8:20,Santa Clara at Almaden,4,701,Subscriber,94103
336,2/24/14 8:43,San Jose Diridon Caltrain Station,2,2/24/14 8:48,San Pedro Square,6,39,Subscriber,94002
551,2/24/14 9:22,San Jose Civic Center,3,2/24/14 9:31,San Jose Diridon Caltrain Station,2,196,Subscriber,95113
171,2/24/14 9:48,Santa Clara at Almaden,4,2/24/14 9:51,Adobe on Almaden,5,710,Subscriber,95110
308,2/24/14 9:51,Adobe on Almaden,5,2/24/14 9:56,Paseo de San Antonio,7,710,Subscriber,95110
175,2/24/14 9:56,Paseo de San Antonio,7,2/24/14 9:59,MLK Library,11,710,Subscriber,95110
237,2/24/14 10:03,San Jose Diridon Caltrain Station,2,2/24/14 10:07,Adobe on Almaden,5,59,Subscriber,94105
195,2/24/14 10:09,San Jose City Hall,10,2/24/14 10:13,Paseo de San Antonio,7,37,Subscriber,95112
835,2/24/14 10:38,San Salvador at 1st,8,2/24/14 10:52,San Jose Diridon Caltrain Station,2,124,Customer,98249
901,2/24/14 10:41,San Jose Diridon Caltrain Station,2,2/24/14 10:56,MLK Library,11,20,Customer,95051
256,2/24/14 11:37,San Pedro Square,6,2/24/14 11:42,Paseo de San Antonio,7,209,Subscriber,95113
277,2/24/14 11:51,San Jose City Hall,10,2/24/14 11:55,San Salvador at 1st,8,645,Subscriber,95113
200,2/24/14 12:21,San Jose City Hall,10,2/24/14 12:24,Paseo de San Antonio,7,241,Subscriber,95112
579,2/24/14 12:35,SJSU 4th at San Carlos,12,2/24/14 12:44,Santa Clara at Almaden,4,709,Subscriber,95112
238,2/24/14 12:47,San Salvador at 1st,8,2/24/14 12:51,MLK Library,11,645,Subscriber,95113
359,2/24/14 12:51,San Pedro Square,6,2/24/14 12:57,San Jose City Hall,10,715,Subscriber,95112
900,2/24/14 12:51,SJSU - San Salvador at 9th,16,2/24/14 13:06,SJSU 4th at San Carlos,12,675,Subscriber,95110
2247,2/24/14 13:44,San Jose City Hall,10,2/24/14 14:22,San Jose City Hall,10,715,Subscriber,95112
406,2/24/14 14:37,San Jose Diridon Caltrain Station,2,2/24/14 14:44,MLK Library,11,196,Subscriber,94043
264,2/24/14 15:21,SJSU - San Salvador at 9th,16,2/24/14 15:25,SJSU 4th at San Carlos,12,717,Subscriber,94044
568,2/24/14 15:57,MLK Library,11,2/24/14 16:07,San Jose Diridon Caltrain Station,2,156,Customer,95051
554,2/24/14 15:59,San Jose Diridon Caltrain Station,2,2/24/14 16:08,MLK Library,11,124,Subscriber,97408
582,2/24/14 16:02,San Jose Diridon Caltrain Station,2,2/24/14 16:12,SJSU 4th at San Carlos,12,130,Subscriber,94109
543,2/24/14 16:07,San Jose City Hall,10,2/24/14 16:16,San Jose Diridon Caltrain Station,2,247,Subscriber,94502
286,2/24/14 16:23,Santa Clara at Almaden,4,2/24/14 16:28,San Jose Diridon Caltrain Station,2,701,Subscriber,95020
290,2/24/14 16:26,Adobe on Almaden,5,2/24/14 16:31,San Jose Diridon Caltrain Station,2,59,Subscriber,94105
336,2/24/14 16:52,San Pedro Square,6,2/24/14 16:57,San Jose Diridon Caltrain Station,2,39,Subscriber,94002
566,2/24/14 17:01,San Jose Diridon Caltrain Station,2,2/24/14 17:11,San Jose Civic Center,3,39,Subscriber,95113
580,2/24/14 17:07,San Jose Diridon Caltrain Station,2,2/24/14 17:17,Paseo de San Antonio,7,247,Subscriber,95113
281,2/24/14 17:09,San Jose City Hall,10,2/24/14 17:14,San Salvador at 1st,8,669,Subscriber,95113
262,2/24/14 17:10,Santa Clara at Almaden,4,2/24/14 17:15,San Jose Diridon Caltrain Station,2,709,Subscriber,94103
328,2/24/14 17:12,San Jose City Hall,10,2/24/14 17:18,San Salvador at 1st,8,54,Subscriber,95112
263,2/24/14 17:15,Santa Clara at Almaden,4,2/24/14 17:20,San Jose Diridon Caltrain Station,2,654,Subscriber,94403
742,2/24/14 17:18,San Jose City Hall,10,2/24/14 17:30,San Jose Diridon Caltrain Station,2,223,Subscriber,94010
297,2/24/14 17:42,San Jose Diridon Caltrain Station,2,2/24/14 17:47,Santa Clara at Almaden,4,156,Subscriber,95110
441,2/24/14 18:19,Paseo de San Antonio,7,2/24/14 18:27,San Salvador at 1st,8,247,Customer,95128
507,2/24/14 18:20,San Jose Diridon Caltrain Station,2,2/24/14 18:28,MLK Library,11,701,Subscriber,95112
205,2/24/14 18:23,Paseo de San Antonio,7,2/24/14 18:27,San Salvador at 1st,8,241,Customer,
555,2/24/14 19:07,SJSU 4th at San Carlos,12,2/24/14 19:17,San Jose Diridon Caltrain Station,2,675,Subscriber,94109
155,2/24/14 19:11,Paseo de San Antonio,7,2/24/14 19:13,San Jose City Hall,10,37,Subscriber,95112
519,2/24/14 19:13,San Jose Diridon Caltrain Station,2,2/24/14 19:22,Paseo de San Antonio,7,654,Subscriber,95113
6206,2/24/14 19:26,San Pedro Square,6,2/24/14 21:10,San Pedro Square,6,216,Customer,95112
6204,2/24/14 19:27,San Pedro Square,6,2/24/14 21:10,San Pedro Square,6,151,Customer,95112
721,2/24/14 19:39,San Jose Diridon Caltrain Station,2,2/24/14 19:51,Japantown,9,74,Subscriber,95112
309,2/24/14 19:53,San Salvador at 1st,8,2/24/14 19:58,Paseo de San Antonio,7,191,Subscriber,95112
270,2/24/14 21:04,SJSU 4th at San Carlos,12,2/24/14 21:08,SJSU - San Salvador at 9th,16,88,Subscriber,94044
340,2/24/14 22:10,San Jose Diridon Caltrain Station,2,2/24/14 22:16,Paseo de San Antonio,7,675,Subscriber,95112
173,2/24/14 22:25,SJSU 4th at San Carlos,12,2/24/14 22:28,Paseo de San Antonio,7,130,Subscriber,95110
302,2/24/14 22:28,Paseo de San Antonio,7,2/24/14 22:33,San Jose Civic Center,3,130,Subscriber,95110
349,2/24/14 22:29,Paseo de San Antonio,7,2/24/14 22:35,SJSU - San Salvador at 9th,16,675,Subscriber,95112
268,2/24/14 22:34,San Jose Civic Center,3,2/24/14 22:38,Adobe on Almaden,5,130,Subscriber,95110
261,2/24/14 22:38,Adobe on Almaden,5,2/24/14 22:43,Santa Clara at Almaden,4,130,Subscriber,95110
302,2/25/14 5:32,Santa Clara at Almaden,4,2/25/14 5:37,San Jose Diridon Caltrain Station,2,156,Subscriber,95110
551,2/25/14 6:09,San Salvador at 1st,8,2/25/14 6:18,San Jose Diridon Caltrain Station,2,54,Subscriber,95113
191,2/25/14 6:58,San Jose Diridon Caltrain Station,2,2/25/14 7:02,Santa Clara at Almaden,4,54,Subscriber,95020
382,2/25/14 7:17,Paseo de San Antonio,7,2/25/14 7:24,Japantown,9,209,Subscriber,95112
470,2/25/14 7:30,St James Park,13,2/25/14 7:38,San Jose Diridon Caltrain Station,2,208,Subscriber,95112
862,2/25/14 7:38,San Jose Diridon Caltrain Station,2,2/25/14 7:52,San Jose City Hall,10,709,Subscriber,94502
479,2/25/14 7:48,San Jose Diridon Caltrain Station,2,2/25/14 7:55,San Pedro Square,6,156,Subscriber,95377
417,2/25/14 7:50,Paseo de San Antonio,7,2/25/14 7:57,San Jose Diridon Caltrain Station,2,191,Subscriber,95112
269,2/25/14 8:02,San Salvador at 1st,8,2/25/14 8:07,MLK Library,11,241,Subscriber,95113
679,2/25/14 8:04,San Jose Diridon Caltrain Station,2,2/25/14 8:15,MLK Library,11,223,Subscriber,94010
278,2/25/14 8:42,San Jose Diridon Caltrain Station,2,2/25/14 8:47,Santa Clara at Almaden,4,208,Subscriber,94103
210,2/25/14 8:48,San Salvador at 1st,8,2/25/14 8:52,SJSU 4th at San Carlos,12,247,Subscriber,95112
410,2/25/14 8:52,Santa Clara at Almaden,4,2/25/14 8:59,SJSU 4th at San Carlos,12,54,Subscriber,95110
514,2/25/14 9:06,San Jose Diridon Caltrain Station,2,2/25/14 9:14,Adobe on Almaden,5,49,Subscriber,94117
491,2/25/14 9:22,Santa Clara at Almaden,4,2/25/14 9:30,Santa Clara at Almaden,4,130,Subscriber,94107
237,2/25/14 10:39,San Jose Diridon Caltrain Station,2,2/25/14 10:43,Santa Clara at Almaden,4,191,Subscriber,94403
139,2/25/14 10:58,SJSU 4th at San Carlos,12,2/25/14 11:00,Paseo de San Antonio,7,31,Subscriber,95112
639,2/25/14 10:58,San Jose Diridon Caltrain Station,2,2/25/14 11:08,MLK Library,11,99,Customer,95051
1198,2/25/14 11:04,Paseo de San Antonio,7,2/25/14 11:23,San Jose Government Center,80,31,Subscriber,95112
1007,2/25/14 11:24,San Jose Government Center,80,2/25/14 11:40,San Jose City Hall,10,31,Subscriber,95112
173,2/25/14 11:35,SJSU 4th at San Carlos,12,2/25/14 11:38,San Salvador at 1st,8,307,Subscriber,95112
319,2/25/14 11:51,San Jose City Hall,10,2/25/14 11:56,San Salvador at 1st,8,709,Subscriber,95113
247,2/25/14 12:17,SJSU - San Salvador at 9th,16,2/25/14 12:21,SJSU 4th at San Carlos,12,88,Subscriber,94044
86,2/25/14 12:22,San Jose City Hall,10,2/25/14 12:23,MLK Library,11,31,Subscriber,95112
363,2/25/14 12:42,San Salvador at 1st,8,2/25/14 12:48,San Jose City Hall,10,709,Subscriber,95113
192,2/25/14 13:23,Santa Clara at Almaden,4,2/25/14 13:26,Arena Green / SAP Center,14,130,Subscriber,95113
424,2/25/14 13:55,MLK Library,11,2/25/14 14:03,San Jose Civic Center,3,124,Subscriber,95112
497,2/25/14 14:12,Adobe on Almaden,5,2/25/14 14:20,MLK Library,11,40,Subscriber,95112
553,2/25/14 14:14,San Salvador at 1st,8,2/25/14 14:24,San Jose Diridon Caltrain Station,2,307,Subscriber,95112
1198,2/25/14 15:08,San Jose City Hall,10,2/25/14 15:28,San Jose City Hall,10,709,Subscriber,95112
275,2/25/14 15:10,Santa Clara at Almaden,4,2/25/14 15:15,Arena Green / SAP Center,14,208,Subscriber,95113
737,2/25/14 15:38,MLK Library,11,2/25/14 15:50,San Jose Diridon Caltrain Station,2,186,Customer,95051
471,2/25/14 16:08,San Jose City Hall,10,2/25/14 16:15,San Jose Diridon Caltrain Station,2,709,Subscriber,94502
254,2/25/14 16:08,Adobe on Almaden,5,2/25/14 16:12,San Jose Diridon Caltrain Station,2,188,Subscriber,94105
323,2/25/14 16:33,Santa Clara at Almaden,4,2/25/14 16:39,San Jose Diridon Caltrain Station,2,191,Subscriber,94403
316,2/25/14 16:48,MLK Library,11,2/25/14 16:53,SJSU 4th at San Carlos,12,710,Subscriber,95110
454,2/25/14 17:08,San Jose Diridon Caltrain Station,2,2/25/14 17:15,Santa Clara at Almaden,4,186,Subscriber,95110
421,2/25/14 17:19,San Pedro Square,6,2/25/14 17:26,San Jose Diridon Caltrain Station,2,156,Subscriber,95377
729,2/25/14 18:04,SJSU - San Salvador at 9th,16,2/25/14 18:16,MLK Library,11,232,Subscriber,95112
253,2/25/14 18:08,Santa Clara at Almaden,4,2/25/14 18:12,San Jose Diridon Caltrain Station,2,666,Subscriber,95020
261,2/25/14 18:11,Santa Clara at Almaden,4,2/25/14 18:15,San Jose Diridon Caltrain Station,2,186,Subscriber,94107
609,2/25/14 18:18,MLK Library,11,2/25/14 18:28,Japantown,9,645,Subscriber,95112
422,2/25/14 18:21,San Jose Diridon Caltrain Station,2,2/25/14 18:28,MLK Library,11,25,Subscriber,95112
697,2/25/14 18:22,San Jose Diridon Caltrain Station,2,2/25/14 18:34,San Jose Civic Center,3,709,Subscriber,95113
1063,2/25/14 18:29,Japantown,9,2/25/14 18:46,Japantown,9,645,Subscriber,95112
1641,2/25/14 18:53,Japantown,9,2/25/14 19:20,San Jose Government Center,80,645,Subscriber,95112
1409,2/25/14 19:12,San Jose Diridon Caltrain Station,2,2/25/14 19:35,SJSU - San Salvador at 9th,16,666,Customer,95112
1423,2/25/14 19:24,San Jose Government Center,80,2/25/14 19:47,SJSU - San Salvador at 9th,16,645,Subscriber,95112
478,2/25/14 21:11,SJSU 4th at San Carlos,12,2/25/14 21:19,Santa Clara at Almaden,4,710,Subscriber,95110
538,2/25/14 21:38,San Salvador at 1st,8,2/25/14 21:47,Japantown,9,663,Subscriber,95112
209,2/26/14 0:12,San Jose Diridon Caltrain Station,2,2/26/14 0:16,Santa Clara at Almaden,4,59,Subscriber,95110
172,2/26/14 0:45,Arena Green / SAP Center,14,2/26/14 0:48,Santa Clara at Almaden,4,130,Subscriber,95113
295,2/26/14 5:32,Santa Clara at Almaden,4,2/26/14 5:37,San Jose Diridon Caltrain Station,2,710,Subscriber,95110
208,2/26/14 6:57,San Jose Diridon Caltrain Station,2,2/26/14 7:00,Santa Clara at Almaden,4,710,Subscriber,95020
431,2/26/14 7:28,St James Park,13,2/26/14 7:36,San Jose Diridon Caltrain Station,2,109,Subscriber,95112
804,2/26/14 7:34,San Jose Diridon Caltrain Station,2,2/26/14 7:47,San Jose City Hall,10,188,Subscriber,94502
498,2/26/14 7:36,SJSU - San Salvador at 9th,16,2/26/14 7:45,San Jose Diridon Caltrain Station,2,308,Subscriber,95112
208,2/26/14 8:02,San Jose Diridon Caltrain Station,2,2/26/14 8:05,Santa Clara at Almaden,4,186,Subscriber,94107
301,2/26/14 8:03,San Salvador at 1st,8,2/26/14 8:08,San Jose City Hall,10,160,Subscriber,95113
323,2/26/14 8:16,San Jose Diridon Caltrain Station,2,2/26/14 8:21,Santa Clara at Almaden,4,191,Subscriber,94103
410,2/26/14 8:51,Santa Clara at Almaden,4,2/26/14 8:58,SJSU 4th at San Carlos,12,186,Subscriber,95110
449,2/26/14 10:05,Santa Clara at Almaden,4,2/26/14 10:13,Arena Green / SAP Center,14,59,Subscriber,95113
290,2/26/14 11:31,SJSU 4th at San Carlos,12,2/26/14 11:36,San Pedro Square,6,186,Subscriber,95110
275,2/26/14 11:49,San Jose City Hall,10,2/26/14 11:53,San Salvador at 1st,8,160,Subscriber,95113
164,2/26/14 11:52,Paseo de San Antonio,7,2/26/14 11:55,MLK Library,11,654,Subscriber,95112
198,2/26/14 12:40,San Salvador at 1st,8,2/26/14 12:44,MLK Library,11,160,Subscriber,95113
342,2/26/14 12:56,San Salvador at 1st,8,2/26/14 13:02,San Jose City Hall,10,139,Subscriber,95070
155,2/26/14 13:43,Paseo de San Antonio,7,2/26/14 13:46,SJSU 4th at San Carlos,12,149,Subscriber,95110
540,2/26/14 14:33,SJSU 4th at San Carlos,12,2/26/14 14:42,San Jose Diridon Caltrain Station,2,54,Subscriber,95110
466,2/26/14 16:07,San Jose City Hall,10,2/26/14 16:15,San Jose Diridon Caltrain Station,2,188,Subscriber,94502
277,2/26/14 16:30,Santa Clara at Almaden,4,2/26/14 16:35,San Jose Diridon Caltrain Station,2,191,Subscriber,94103
245,2/26/14 17:08,San Jose City Hall,10,2/26/14 17:12,San Salvador at 1st,8,139,Subscriber,95113
721,2/26/14 17:23,San Jose City Hall,10,2/26/14 17:35,San Jose Diridon Caltrain Station,2,688,Subscriber,94010
473,2/26/14 18:50,San Jose Diridon Caltrain Station,2,2/26/14 18:58,San Jose Civic Center,3,188,Subscriber,95126
305,2/26/14 21:00,San Salvador at 1st,8,2/26/14 21:05,SJSU - San Salvador at 9th,16,210,Subscriber,95112
590,2/26/14 22:11,San Jose Diridon Caltrain Station,2,2/26/14 22:21,SJSU - San Salvador at 9th,16,191,Subscriber,95112
226,2/26/14 23:10,San Jose Diridon Caltrain Station,2,2/26/14 23:14,Santa Clara at Almaden,4,54,Subscriber,95110
298,2/27/14 5:32,Santa Clara at Almaden,4,2/27/14 5:36,San Jose Diridon Caltrain Station,2,109,Subscriber,95110
206,2/27/14 6:57,San Jose Diridon Caltrain Station,2,2/27/14 7:00,Santa Clara at Almaden,4,109,Subscriber,95020
461,2/27/14 7:08,Paseo de San Antonio,7,2/27/14 7:16,Japantown,9,156,Subscriber,95112
559,2/27/14 7:33,MLK Library,11,2/27/14 7:42,San Jose Diridon Caltrain Station,2,207,Subscriber,95112
93,2/27/14 7:36,San Jose Diridon Caltrain Station,2,2/27/14 7:37,San Jose Diridon Caltrain Station,2,308,Subscriber,94502
832,2/27/14 7:38,San Jose Diridon Caltrain Station,2,2/27/14 7:51,San Jose City Hall,10,10,Subscriber,94502
384,2/27/14 7:49,San Jose Diridon Caltrain Station,2,2/27/14 7:55,San Pedro Square,6,207,Subscriber,95377
227,2/27/14 8:06,San Salvador at 1st,8,2/27/14 8:09,MLK Library,11,307,Subscriber,95113
491,2/27/14 8:10,SJSU - San Salvador at 9th,16,2/27/14 8:18,San Jose Diridon Caltrain Station,2,14,Subscriber,95112
195,2/27/14 8:12,San Jose Diridon Caltrain Station,2,2/27/14 8:16,Santa Clara at Almaden,4,99,Subscriber,94107
347,2/27/14 8:51,San Jose Diridon Caltrain Station,2,2/27/14 8:57,Santa Clara at Almaden,4,14,Subscriber,94103
463,2/27/14 8:51,Paseo de San Antonio,7,2/27/14 8:58,San Jose Diridon Caltrain Station,2,140,Subscriber,95113
380,2/27/14 8:51,San Jose Diridon Caltrain Station,2,2/27/14 8:57,San Pedro Square,6,705,Subscriber,94002
437,2/27/14 8:58,Santa Clara at Almaden,4,2/27/14 9:05,SJSU 4th at San Carlos,12,109,Subscriber,95110
660,2/27/14 9:00,San Jose Diridon Caltrain Station,2,2/27/14 9:11,SJSU - San Salvador at 9th,16,688,Subscriber,95112
196,2/27/14 10:33,Santa Clara at Almaden,4,2/27/14 10:36,Arena Green / SAP Center,14,54,Subscriber,95113
318,2/27/14 11:36,San Jose City Hall,10,2/27/14 11:41,San Salvador at 1st,8,10,Subscriber,95112
282,2/27/14 11:49,San Jose City Hall,10,2/27/14 11:53,San Salvador at 1st,8,168,Subscriber,95113
379,2/27/14 11:56,St James Park,13,2/27/14 12:02,Paseo de San Antonio,7,698,Subscriber,95035
247,2/27/14 12:06,MLK Library,11,2/27/14 12:10,San Salvador at 1st,8,701,Subscriber,95112
381,2/27/14 12:07,San Jose Civic Center,3,2/27/14 12:13,MLK Library,11,188,Subscriber,95112
218,2/27/14 12:43,San Salvador at 1st,8,2/27/14 12:47,MLK Library,11,168,Subscriber,95113
132,2/27/14 14:07,Santa Clara at Almaden,4,2/27/14 14:09,Arena Green / SAP Center,14,262,Subscriber,95113
83780,2/27/14 14:18,San Jose Diridon Caltrain Station,2,2/28/14 13:34,San Jose Diridon Caltrain Station,2,691,Customer,95126
133,2/27/14 14:18,Paseo de San Antonio,7,2/27/14 14:20,San Salvador at 1st,8,143,Subscriber,95112
450,2/27/14 14:46,San Pedro Square,6,2/27/14 14:54,San Jose Diridon Caltrain Station,2,207,Subscriber,95110
513,2/27/14 16:05,San Jose Diridon Caltrain Station,2,2/27/14 16:14,MLK Library,11,232,Subscriber,94109
486,2/27/14 16:07,San Jose City Hall,10,2/27/14 16:15,San Jose Diridon Caltrain Station,2,193,Subscriber,94502
208,2/27/14 16:24,Arena Green / SAP Center,14,2/27/14 16:27,Santa Clara at Almaden,4,208,Subscriber,95113
209,2/27/14 16:29,Santa Clara at Almaden,4,2/27/14 16:33,San Jose Diridon Caltrain Station,2,208,Subscriber,95020
376,2/27/14 16:47,San Pedro Square,6,2/27/14 16:54,San Jose Diridon Caltrain Station,2,70,Subscriber,94002
3351,2/27/14 16:49,San Jose Diridon Caltrain Station,2,2/27/14 17:45,SJSU - San Salvador at 9th,16,207,Customer,95110
268,2/27/14 17:05,San Jose City Hall,10,2/27/14 17:10,San Salvador at 1st,8,658,Subscriber,95113
524,2/27/14 17:08,San Jose Diridon Caltrain Station,2,2/27/14 17:16,San Jose Civic Center,3,70,Subscriber,95113
468,2/27/14 17:13,San Jose Diridon Caltrain Station,2,2/27/14 17:21,Paseo de San Antonio,7,140,Subscriber,95113
568,2/27/14 17:19,San Pedro Square,6,2/27/14 17:29,San Jose Diridon Caltrain Station,2,701,Subscriber,95377
678,2/27/14 17:23,Arena Green / SAP Center,14,2/27/14 17:35,SJSU 4th at San Carlos,12,96,Customer,94602
518,2/27/14 17:28,SJSU - San Salvador at 9th,16,2/27/14 17:36,San Jose Civic Center,3,688,Subscriber,95116
523,2/27/14 17:33,San Jose Diridon Caltrain Station,2,2/27/14 17:41,MLK Library,11,193,Subscriber,95112
317,2/27/14 17:37,San Jose Diridon Caltrain Station,2,2/27/14 17:42,Santa Clara at Almaden,4,685,Subscriber,95110
1267,2/27/14 17:51,San Jose City Hall,10,2/27/14 18:12,San Jose Civic Center,3,229,Customer,
383,2/27/14 18:13,San Jose City Hall,10,2/27/14 18:20,SJSU 4th at San Carlos,12,301,Subscriber,95112
164,2/27/14 18:19,Arena Green / SAP Center,14,2/27/14 18:22,Santa Clara at Almaden,4,262,Subscriber,95113
172,2/27/14 18:20,SJSU 4th at San Carlos,12,2/27/14 18:23,Paseo de San Antonio,7,109,Subscriber,95110
167,2/27/14 18:21,SJSU 4th at San Carlos,12,2/27/14 18:23,MLK Library,11,301,Subscriber,95112
219,2/27/14 18:23,Paseo de San Antonio,7,2/27/14 18:26,MLK Library,11,109,Subscriber,95110
199,2/27/14 18:30,San Jose City Hall,10,2/27/14 18:33,St James Park,13,109,Subscriber,95110
199,2/27/14 18:33,St James Park,13,2/27/14 18:37,San Pedro Square,6,109,Subscriber,95110
331,2/27/14 18:37,San Pedro Square,6,2/27/14 18:43,San Jose Civic Center,3,109,Subscriber,95110
184,2/27/14 18:43,San Jose Civic Center,3,2/27/14 18:46,Adobe on Almaden,5,109,Subscriber,95110
307,2/27/14 18:46,Adobe on Almaden,5,2/27/14 18:51,San Jose Diridon Caltrain Station,2,109,Subscriber,95110
183,2/27/14 18:54,San Jose Diridon Caltrain Station,2,2/27/14 18:57,Arena Green / SAP Center,14,109,Subscriber,95110
644,2/27/14 18:56,St James Park,13,2/27/14 19:07,San Jose Diridon Caltrain Station,2,190,Customer,94602
270,2/27/14 18:57,Arena Green / SAP Center,14,2/27/14 19:02,Santa Clara at Almaden,4,109,Subscriber,95110
424,2/27/14 19:13,MLK Library,11,2/27/14 19:20,San Jose Diridon Caltrain Station,2,301,Subscriber,94109
1125,2/27/14 19:27,Japantown,9,2/27/14 19:46,SJSU - San Salvador at 9th,16,207,Subscriber,95112
237,2/27/14 20:29,San Jose Civic Center,3,2/27/14 20:33,MLK Library,11,688,Subscriber,95116
278,2/27/14 21:01,MLK Library,11,2/27/14 21:05,SJSU - San Salvador at 9th,16,688,Subscriber,95116
458,2/27/14 23:50,SJSU 4th at San Carlos,12,2/27/14 23:57,Japantown,9,149,Subscriber,95112
451,2/28/14 6:48,St James Park,13,2/28/14 6:55,San Jose Diridon Caltrain Station,2,139,Subscriber,95112
655,2/28/14 7:29,SJSU - San Salvador at 9th,16,2/28/14 7:40,San Jose Diridon Caltrain Station,2,688,Subscriber,95112
805,2/28/14 7:38,San Jose Diridon Caltrain Station,2,2/28/14 7:51,San Jose City Hall,10,232,Subscriber,94502
532,2/28/14 8:00,Santa Clara at Almaden,4,2/28/14 8:09,SJSU 4th at San Carlos,12,109,Subscriber,95110
224,2/28/14 8:00,San Salvador at 1st,8,2/28/14 8:04,MLK Library,11,10,Subscriber,95113
308,2/28/14 9:29,San Jose Diridon Caltrain Station,2,2/28/14 9:34,San Pedro Square,6,701,Subscriber,94002
369,2/28/14 9:35,Santa Clara at Almaden,4,2/28/14 9:41,San Jose Diridon Caltrain Station,2,685,Subscriber,95113
334,2/28/14 9:43,San Jose Diridon Caltrain Station,2,2/28/14 9:49,Santa Clara at Almaden,4,685,Subscriber,94103
316,2/28/14 11:17,San Jose Diridon Caltrain Station,2,2/28/14 11:23,Santa Clara at Almaden,4,208,Subscriber,95113
322,2/28/14 12:33,San Jose City Hall,10,2/28/14 12:38,Japantown,9,232,Subscriber,95112
315,2/28/14 12:39,San Pedro Square,6,2/28/14 12:45,Paseo de San Antonio,7,701,Subscriber,95110
401,2/28/14 12:58,Paseo de San Antonio,7,2/28/14 13:05,San Pedro Square,6,701,Subscriber,95110
2635,2/28/14 13:50,San Jose Diridon Caltrain Station,2,2/28/14 14:33,Adobe on Almaden,5,647,Customer,91803
241,2/28/14 14:25,Santa Clara at Almaden,4,2/28/14 14:29,San Jose Diridon Caltrain Station,2,685,Subscriber,94103
341,2/28/14 14:41,Santa Clara at Almaden,4,2/28/14 14:47,San Pedro Square,6,44,Customer,91803
224,2/28/14 14:44,San Pedro Square,6,2/28/14 14:48,Santa Clara at Almaden,4,701,Subscriber,95110
353,2/28/14 14:53,Santa Clara at Almaden,4,2/28/14 14:59,San Jose Diridon Caltrain Station,2,701,Subscriber,95110
417,2/28/14 14:56,San Jose City Hall,10,2/28/14 15:03,San Jose Diridon Caltrain Station,2,99,Subscriber,94502
778,2/28/14 15:16,San Jose City Hall,10,2/28/14 15:29,San Jose City Hall,10,154,Subscriber,95112
305,2/28/14 16:34,San Pedro Square,6,2/28/14 16:39,Arena Green / SAP Center,14,688,Subscriber,94002
295,2/28/14 17:09,San Jose Diridon Caltrain Station,2,2/28/14 17:14,Santa Clara at Almaden,4,190,Subscriber,95110
485,2/28/14 17:14,San Pedro Square,6,2/28/14 17:23,San Jose Diridon Caltrain Station,2,119,Subscriber,95377
336,2/28/14 17:28,MLK Library,11,2/28/14 17:33,San Salvador at 1st,8,25,Subscriber,95035
771,2/28/14 19:20,San Jose Diridon Caltrain Station,2,2/28/14 19:33,MLK Library,11,685,Subscriber,95112
647,2/28/14 19:36,San Jose Diridon Caltrain Station,2,2/28/14 19:47,SJSU - San Salvador at 9th,16,701,Subscriber,95112
